"PointID","x","y","Pressure","Velocity_x","Velocity_y"
76, 5.102040816326529e+00, 6.000000000000000e+00, -4.773738849745718e-03, 1.004109171166765e+00, 0.000000000000000e+00
77, 5.510204081632654e+00, 6.000000000000000e+00, -3.973688172923229e-03, 1.003386667191163e+00, 0.000000000000000e+00
78, 5.918367346938776e+00, 6.000000000000000e+00, -3.538578673560827e-03, 1.002624015804716e+00, 0.000000000000000e+00
79, 6.326530612244898e+00, 6.000000000000000e+00, -3.001863145721889e-03, 1.001860790172310e+00, 0.000000000000000e+00
80, 6.734693877551020e+00, 6.000000000000000e+00, -2.598748737702717e-03, 1.001231374290461e+00, 0.000000000000000e+00
81, 7.142857142857142e+00, 6.000000000000000e+00, -1.883549706602565e-03, 1.000542306318688e+00, 0.000000000000000e+00
82, 7.551020408163264e+00, 6.000000000000000e+00, -1.802214644436269e-03, 9.995869701061257e-01, 0.000000000000000e+00
83, 7.959183673469390e+00, 6.000000000000000e+00, -1.066784678071736e-03, 9.993289686646823e-01, 0.000000000000000e+00
84, 8.367346938775512e+00, 6.000000000000000e+00, -6.108361462597957e-04, 9.984889730720088e-01, 0.000000000000000e+00
85, 8.775510204081634e+00, 6.000000000000000e+00, -4.368600314485233e-04, 9.978514402948627e-01, 0.000000000000000e+00
86, 9.183673469387756e+00, 6.000000000000000e+00, 1.599462479119188e-04, 9.973405834499685e-01, 0.000000000000000e+00
87, 9.591836734693878e+00, 6.000000000000000e+00, 4.010826514518867e-04, 9.968492367130057e-01, 0.000000000000000e+00
88, 1.000000000000000e+01, 6.000000000000000e+00, 7.014640018030174e-04, 9.964130743703544e-01, 0.000000000000000e+00
89, 1.000000000000000e+01, 5.692307692307692e+00, 6.397216182204415e-04, 9.965124558957779e-01, -2.689515627662461e-04
90, 1.000000000000000e+01, 5.384615384615384e+00, 5.591041184660544e-04, 9.966230856043684e-01, -4.641130039584288e-04
91, 1.000000000000000e+01, 5.076923076923077e+00, 6.254964670367971e-04, 9.966011858893872e-01, -6.626264852027911e-04
92, 1.000000000000000e+01, 4.769230769230770e+00, 6.613876364172049e-04, 9.965579558345126e-01, -9.037748910690235e-04
93, 1.000000000000000e+01, 4.461538461538462e+00, 7.542294396044773e-04, 9.965655975752068e-01, -1.100190227601148e-03
94, 1.000000000000000e+01, 4.153846153846153e+00, 9.076133371417020e-04, 9.965968784499654e-01, -1.384996721878590e-03
95, 1.000000000000000e+01, 3.846153846153846e+00, 9.303894683123103e-04, 9.966357722887269e-01, -1.729396348293052e-03
96, 1.000000000000000e+01, 3.538461538461538e+00, 1.154262669230591e-03, 9.966466504122775e-01, -2.174722764725174e-03
97, 1.000000000000000e+01, 3.230769230769231e+00, 9.375079174228575e-04, 9.966217327821247e-01, -2.645382409767264e-03
98, 1.000000000000000e+01, 2.923076923076923e+00, 1.253203473855192e-03, 9.962195352512474e-01, -3.222504634196723e-03
99, 1.000000000000000e+01, 2.615384615384614e+00, 5.555254191184846e-04, 9.957530732756917e-01, -3.720256532019226e-03
100, 1.000000000000000e+01, 2.307692307692307e+00, 2.899978064257664e-04, 9.949686241544259e-01, -4.429961885950174e-03
101, 1.000000000000000e+01, 2.000000000000000e+00, -9.196949796915217e-04, 9.940754012663697e-01, -4.339595409071728e-03
102, 1.000000000000000e+01, 1.692307692307692e+00, -1.496138012631843e-03, 9.931922590392448e-01, -3.987377512337402e-03
103, 1.000000000000000e+01, 1.384615384615385e+00, -2.724561516555401e-03, 9.924312875323978e-01, -3.322011797211921e-03
104, 1.000000000000000e+01, 1.076923076923076e+00, -3.639501814940493e-03, 9.925350589259834e-01, -1.550136862777979e-03
105, 1.000000000000000e+01, 7.692307692307692e-01, -3.505721849662089e-03, 9.924391781869988e-01, -1.940806957010507e-04
106, 1.000000000000000e+01, 4.615384615384621e-01, -3.509295458084876e-03, 9.934509116191181e-01, 1.504182713029410e-03
107, 1.000000000000000e+01, 1.538461538461533e-01, -2.941063288749222e-03, 9.953320817615799e-01, 3.068508153057318e-03
108, 1.000000000000000e+01, -1.538461538461551e-01, -1.631229643650141e-03, 9.977421861350960e-01, 4.327798993281702e-03
109, 1.000000000000000e+01, -4.615384615384617e-01, -5.637684291681532e-04, 1.000475312038384e+00, 4.617616468960126e-03
110, 1.000000000000000e+01, -7.692307692307701e-01, 1.195953858878723e-03, 1.002806425447450e+00, 4.217170063940439e-03
111, 1.000000000000000e+01, -1.076923076923077e+00, 2.682449388608168e-03, 1.004593998168259e+00, 3.539632631917404e-03
112, 1.000000000000000e+01, -1.384615384615385e+00, 3.175228564246554e-03, 1.005981747664076e+00, 2.190212982700843e-03
113, 1.000000000000000e+01, -1.692307692307693e+00, 3.106749096115127e-03, 1.006763341257720e+00, 9.549362248471474e-04
114, 1.000000000000000e+01, -2.000000000000000e+00, 2.984241991970836e-03, 1.006957298063955e+00, -4.610265146384827e-05
115, 1.000000000000000e+01, -2.307692307692308e+00, 2.151912305148633e-03, 1.007057357797614e+00, -7.946309977160551e-04
116, 1.000000000000000e+01, -2.615384615384617e+00, 2.366086737847485e-03, 1.006489677040796e+00, -1.030550174782746e-03
117, 1.000000000000000e+01, -2.923076923076923e+00, 1.907609644566554e-03, 1.006256511425911e+00, -1.341185704350365e-03
118, 1.000000000000000e+01, -3.230769230769232e+00, 1.308015486579435e-03, 1.006036055319602e+00, -1.224082826235853e-03
119, 1.000000000000000e+01, -3.538461538461538e+00, 1.436691907562972e-03, 1.005887777629558e+00, -1.108072566367344e-03
120, 1.000000000000000e+01, -3.846153846153847e+00, 1.019061675603350e-03, 1.005792052379502e+00, -9.337964081636363e-04
121, 1.000000000000000e+01, -4.153846153846155e+00, 1.222757236286334e-03, 1.005694372860439e+00, -7.852815539923821e-04
122, 1.000000000000000e+01, -4.461538461538462e+00, 9.471787803357222e-04, 1.005663819593966e+00, -6.722770042778952e-04
123, 1.000000000000000e+01, -4.769230769230770e+00, 1.419632692000244e-03, 1.005400231670394e+00, -5.326206557703518e-04
124, 1.000000000000000e+01, -5.076923076923077e+00, 1.225987185820540e-03, 1.005508927958937e+00, -4.036958908166798e-04
125, 1.000000000000000e+01, -5.384615384615385e+00, 1.181086451178853e-03, 1.005484066505854e+00, -2.509441751468746e-04
126, 1.000000000000000e+01, -5.692307692307693e+00, 9.853201732264766e-04, 1.005898532768916e+00, -1.677215963040970e-04
127, 1.000000000000000e+01, -6.000000000000000e+00, 9.538760638400151e-04, 1.006341508229466e+00, 0.000000000000000e+00
128, 9.591836734693878e+00, -5.999999999999999e+00, 1.708257074425627e-03, 1.006169700957872e+00, 0.000000000000000e+00
129, 9.183673469387756e+00, -6.000000000000000e+00, 1.694647414920669e-03, 1.005760311691157e+00, 0.000000000000000e+00
130, 8.775510204081634e+00, -6.000000000000000e+00, 2.335704833497817e-03, 1.005258857657997e+00, 0.000000000000000e+00
131, 8.367346938775512e+00, -6.000000000000000e+00, 2.838957072538173e-03, 1.004796346291736e+00, 0.000000000000000e+00
132, 7.959183673469387e+00, -6.000000000000000e+00, 3.163306701830616e-03, 1.004316059345982e+00, 0.000000000000000e+00
133, 7.551020408163264e+00, -6.000000000000000e+00, 3.466542587822531e-03, 1.003858664533401e+00, 0.000000000000000e+00
134, 7.142857142857144e+00, -6.000000000000000e+00, 3.947255316245246e-03, 1.003352555215171e+00, 0.000000000000000e+00
135, 6.734693877551020e+00, -6.000000000000001e+00, 4.338795374107544e-03, 1.002690729930434e+00, 0.000000000000000e+00
136, 6.326530612244898e+00, -6.000000000000000e+00, 4.683767710174806e-03, 1.002001046116516e+00, 0.000000000000000e+00
137, 5.918367346938776e+00, -6.000000000000000e+00, 5.215026395764388e-03, 1.001307572341967e+00, 0.000000000000000e+00
138, 5.510204081632653e+00, -6.000000000000000e+00, 5.809035907440423e-03, 1.000718796527855e+00, 0.000000000000000e+00
139, 5.102040816326530e+00, -6.000000000000000e+00, 6.328066484652178e-03, 1.000097999992765e+00, 0.000000000000000e+00
140, 4.693877551020408e+00, -6.000000000000000e+00, 6.830196979206048e-03, 9.993822690058425e-01, 0.000000000000000e+00
141, 4.285714285714286e+00, -6.000000000000000e+00, 7.487669778304553e-03, 9.985934976570868e-01, 0.000000000000000e+00
142, 3.877551020408163e+00, -6.000000000000000e+00, 7.964813471666256e-03, 9.978455072760331e-01, 0.000000000000000e+00
143, 3.469387755102041e+00, -6.000000000000000e+00, 8.588737747430545e-03, 9.971777220032859e-01, 0.000000000000000e+00
144, 3.061224489795919e+00, -6.000000000000000e+00, 9.200922326550802e-03, 9.965284987158880e-01, 0.000000000000000e+00
145, 2.653061224489796e+00, -6.000000000000000e+00, 9.543207920598115e-03, 9.958469077647524e-01, 0.000000000000000e+00
146, 2.244897959183674e+00, -6.000000000000000e+00, 1.025480419484414e-02, 9.951949080539474e-01, 0.000000000000000e+00
147, 1.836734693877551e+00, -6.000000000000000e+00, 1.048369367993967e-02, 9.946146702541526e-01, 0.000000000000000e+00
148, 1.428571428571428e+00, -6.000000000000000e+00, 1.120444424237570e-02, 9.942062742303355e-01, 0.000000000000000e+00
149, 1.020408163265305e+00, -6.000000000000000e+00, 1.126419214664921e-02, 9.938593154327915e-01, 0.000000000000000e+00
150, 6.122448979591830e-01, -6.000000000000000e+00, 1.197203180854188e-02, 9.935491923416526e-01, 0.000000000000000e+00
151, 2.040816326530610e-01, -6.000000000000000e+00, 1.175044627177780e-02, 9.935943884022220e-01, 0.000000000000000e+00
152, -2.040816326530610e-01, -6.000000000000000e+00, 1.166421874816639e-02, 9.935205414578822e-01, 0.000000000000000e+00
153, -6.122448979591830e-01, -6.000000000000000e+00, 1.176279734956060e-02, 9.936600303689705e-01, 0.000000000000000e+00
154, -1.020408163265307e+00, -6.000000000000000e+00, 1.141796961535424e-02, 9.938560616932488e-01, 0.000000000000000e+00
155, -1.428571428571427e+00, -6.000000000000000e+00, 1.135128705606327e-02, 9.940790967309113e-01, 0.000000000000000e+00
156, -1.836734693877551e+00, -6.000000000000000e+00, 1.079539763541629e-02, 9.944037946404521e-01, 0.000000000000000e+00
157, -2.244897959183674e+00, -6.000000000000000e+00, 1.056727891624094e-02, 9.948709690306825e-01, 0.000000000000000e+00
158, -2.653061224489797e+00, -6.000000000000000e+00, 1.017494485693364e-02, 9.953084908506442e-01, 0.000000000000000e+00
159, -3.061224489795919e+00, -6.000000000000000e+00, 9.539242763629219e-03, 9.958407177929390e-01, 0.000000000000000e+00
160, -3.469387755102041e+00, -6.000000000000000e+00, 9.289918308460435e-03, 9.962436232162358e-01, 0.000000000000000e+00
161, -3.877551020408163e+00, -6.000000000000000e+00, 8.676900636697495e-03, 9.967350349254611e-01, 0.000000000000000e+00
162, -4.285714285714286e+00, -6.000000000000000e+00, 8.155021599967057e-03, 9.972532440747391e-01, 0.000000000000000e+00
163, -4.693877551020408e+00, -6.000000000000000e+00, 7.828511438763262e-03, 9.977240975944435e-01, 0.000000000000000e+00
164, -5.102040816326529e+00, -6.000000000000000e+00, 7.304418022403170e-03, 9.982059960123602e-01, 0.000000000000000e+00
165, -5.510204081632654e+00, -6.000000000000000e+00, 6.950360135438624e-03, 9.985876810293259e-01, 0.000000000000000e+00
166, -5.918367346938776e+00, -6.000000000000000e+00, 6.500405127879452e-03, 9.989001866203451e-01, 0.000000000000000e+00
167, -6.326530612244898e+00, -6.000000000000000e+00, 6.262376228158695e-03, 9.992134531747718e-01, 0.000000000000000e+00
168, -6.734693877551020e+00, -6.000000000000000e+00, 6.005250692891296e-03, 9.995118557095330e-01, 0.000000000000000e+00
169, -7.142857142857142e+00, -6.000000000000000e+00, 5.702168120368107e-03, 9.997930458805282e-01, 0.000000000000000e+00
170, -7.551020408163264e+00, -6.000000000000000e+00, 5.484764158608393e-03, 1.000011772181288e+00, 0.000000000000000e+00
171, -7.959183673469390e+00, -6.000000000000000e+00, 5.207660317904197e-03, 1.000171890685572e+00, 0.000000000000000e+00
172, -8.367346938775512e+00, -6.000000000000000e+00, 5.180048116928738e-03, 1.000309443632676e+00, 0.000000000000000e+00
173, -8.775510204081634e+00, -6.000000000000000e+00, 4.897485073030221e-03, 1.000393885142080e+00, 0.000000000000000e+00
174, -9.183673469387756e+00, -6.000000000000000e+00, 4.958225785432469e-03, 1.000432976356254e+00, 0.000000000000000e+00
175, -9.591836734693878e+00, -6.000000000000000e+00, 4.739130198788556e-03, 1.000426337267770e+00, 0.000000000000000e+00
176, 1.008059296026790e+00, -4.444942880130567e-02, -7.504943110388820e-02, -3.962236296362619e-03, -4.528856810387837e-02
177, 1.003171874236027e+00, -4.339438935219568e-02, 3.264400845355142e-01, 4.014396045381146e-01, -8.665808627874565e-02
178, 9.983244240708929e-01, -4.234797851008710e-02, 2.043308746865911e-01, 5.994020964076769e-01, -1.333296361937308e-01
179, 9.935283025375277e-01, -4.124929524279074e-02, 1.332917415543862e-01, 6.302598488929964e-01, -1.447947576609550e-01
180, 9.887691722258518e-01, -4.015277223489577e-02, 1.064987497955601e-01, 6.830464314660905e-01, -1.564235718903757e-01
181, 9.823990515302756e-01, -3.870059999335909e-02, 8.097260761642994e-02, 7.117209448538356e-01, -1.619636696021572e-01
182, 9.754621840247434e-01, -3.712455077255460e-02, 6.647101414637072e-02, 7.287051444911661e-01, -1.652472038216267e-01
183, 9.685534987032888e-01, -3.556086795314994e-02, 5.650082840249304e-02, 7.446619674286905e-01, -1.677135250653043e-01
184, 9.616689541185044e-01, -3.401802551573378e-02, 4.575676908040916e-02, 7.562839958592016e-01, -1.693960404048483e-01
185, 9.533663988568176e-01, -3.215919002090377e-02, 3.432768957444450e-02, 7.675969632549733e-01, -1.710333752290069e-01
186, 9.434338363096146e-01, -2.995493785925369e-02, 2.485254927742928e-02, 7.787942479282656e-01, -1.723157192708728e-01
187, 9.335199385862670e-01, -2.776796976523742e-02, 1.751271381202031e-02, 7.884335372650331e-01, -1.731880822835423e-01
188, 9.236216166024931e-01, -2.560296629198748e-02, 9.459586253398235e-03, 7.975278292738226e-01, -1.736869465052155e-01
189, 9.129373879548284e-01, -2.328546741329027e-02, 3.588105325695052e-03, 8.067274789090434e-01, -1.743114474874216e-01
190, 8.990657982288951e-01, -2.029713457453024e-02, -8.436098014350787e-03, 8.198986390309885e-01, -1.759279887237513e-01
191, 8.852029131595335e-01, -1.733440207817469e-02, -1.622093748535379e-02, 8.293505678772120e-01, -1.761596519242964e-01
192, 8.713442599923401e-01, -1.440889296030290e-02, -2.388537817626721e-02, 8.404753046599988e-01, -1.765720245044835e-01
193, 8.574896443827124e-01, -1.151223461361254e-02, -2.958394265255737e-02, 8.501673770764961e-01, -1.763973763158627e-01
194, 8.392710574362208e-01, -7.754169509961144e-03, -3.972770306416670e-02, 8.603082703442572e-01, -1.765799555036049e-01
195, 8.207391285860625e-01, -3.969119351556333e-03, -4.684694974262716e-02, 8.719783000130722e-01, -1.769689617851289e-01
196, 8.022016984640340e-01, -2.309020487757073e-04, -5.444074665509387e-02, 8.837883377841504e-01, -1.770896721122603e-01
197, 7.836570152569130e-01, 3.461233607335763e-03, -6.278347377053771e-02, 8.950935595790005e-01, -1.768848531927273e-01
198, 7.619875007546881e-01, 7.716068837068567e-03, -7.121241598315017e-02, 9.065527141405586e-01, -1.765655483873049e-01
199, 7.387450891280660e-01, 1.220854497972254e-02, -8.245055908968485e-02, 9.191832511311530e-01, -1.761347855111806e-01
200, 7.154844336689863e-01, 1.662703162568818e-02, -9.235981071712618e-02, 9.307001017355881e-01, -1.751228950054927e-01
201, 6.922027366938627e-01, 2.096607222555046e-02, -1.022463136888031e-01, 9.419827723705970e-01, -1.739859450775964e-01
202, 6.674713184167621e-01, 2.549514203948576e-02, -1.117408298680466e-01, 9.565897883591241e-01, -1.731984100193387e-01
203, 6.405687566261720e-01, 3.031482689502560e-02, -1.210929471600478e-01, 9.706950514182376e-01, -1.717477925430468e-01
204, 6.136339259706194e-01, 3.502074258250795e-02, -1.307788131232540e-01, 9.851893770036820e-01, -1.698898458256789e-01
205, 5.866648588993166e-01, 3.961022236718374e-02, -1.450586022590352e-01, 1.003169440486747e+00, -1.683369073449524e-01
206, 5.594787742773450e-01, 4.410825101819079e-02, -1.617739807742287e-01, 1.020832107687108e+00, -1.661288240694369e-01
207, 5.310779527326949e-01, 4.865635961699756e-02, -1.685533451235928e-01, 1.030381142452214e+00, -1.618860575225203e-01
208, 5.026309890002696e-01, 5.303976524941056e-02, -1.816677977940513e-01, 1.050357906040436e+00, -1.585211804218261e-01
209, 4.741574450606277e-01, 5.724686578113012e-02, -1.968288195608701e-01, 1.065901069707202e+00, -1.536193460280696e-01
210, 4.456744919955973e-01, 6.124842557499848e-02, -2.097224495395827e-01, 1.082823823910832e+00, -1.480994488339772e-01
211, 4.183590067462387e-01, 6.487850241275832e-02, -2.265102797411147e-01, 1.099970094032828e+00, -1.417953551862124e-01
212, 3.912131807625153e-01, 6.826894459828282e-02, -2.400846386106224e-01, 1.118029893113476e+00, -1.346712460258956e-01
213, 3.640525967752460e-01, 7.141993027889532e-02, -2.513811297490837e-01, 1.140522986267284e+00, -1.266477480271908e-01
214, 3.368742861552965e-01, 7.430292963423044e-02, -2.740271895365344e-01, 1.161135853656403e+00, -1.174718683806340e-01
215, 3.118463656450154e-01, 7.670162362482640e-02, -2.914137859199022e-01, 1.175535353213189e+00, -1.063013396932370e-01
216, 2.882483732001018e-01, 7.870007488113008e-02, -3.030758946286917e-01, 1.198577704941931e+00, -9.467915995036433e-02
217, 2.646352582458686e-01, 8.043096713793151e-02, -3.220318037340665e-01, 1.213550136240370e+00, -8.089525627606493e-02
218, 2.410053687288415e-01, 8.184929372246605e-02, -3.403309547871764e-01, 1.232643287695409e+00, -6.552338330929831e-02
219, 2.189453855515498e-01, 8.285969495544968e-02, -3.510836655022705e-01, 1.247550849628723e+00, -4.928180059243795e-02
220, 2.000466323177329e-01, 8.346728010028077e-02, -3.763244686655565e-01, 1.266762273581476e+00, -3.167712186857709e-02
221, 1.811392529619465e-01, 8.380508896851468e-02, -3.870197274965506e-01, 1.290461133742087e+00, -1.205211826543652e-02
222, 1.622249605881325e-01, 8.382051139780911e-02, -4.056211021341647e-01, 1.309366229538385e+00, 1.065810277332659e-02
223, 1.436259028283723e-01, 8.349973426172923e-02, -4.261950429560480e-01, 1.331407278307956e+00, 3.397046477230193e-02
